player,player_id,ht_in_in,wt,birth_date,colleges,from_season,to_season,debut,hof,n_seasons,lg,teams,pos,career_g,career_gs,mp_per_game,fg_per_game,fga_per_game,fg_percent,x3p_per_game,x3pa_per_game,x3p_percent,x2p_per_game,x2pa_per_game,x2p_percent,e_fg_percent,ft_per_game,fta_per_game,ft_percent,orb_per_game,drb_per_game,trb_per_game,ast_per_game,stl_per_game,blk_per_game,tov_per_game,pf_per_game,pts_per_game,career_mp,career_fg,career_fga,career_x3p,career_x3pa,career_x2p,career_x2pa,career_ft,career_fta,career_orb,career_drb,career_trb,career_ast,career_stl,career_blk,career_tov,career_pf,career_pts,career_trp_dbl,career_per,career_ts_percent,career_x3p_ar,career_f_tr,career_orb_percent,career_drb_percent,career_trb_percent,career_ast_percent,career_stl_percent,career_blk_percent,career_tov_percent,career_usg_percent,career_ows,career_dws,career_ws,career_ws_48,career_obpm,career_dbpm,career_bpm,career_vorp,career_fg_per_100_poss,career_fga_per_100_poss,career_x3p_per_100_poss,career_x3pa_per_100_poss,career_x2p_per_100_poss,career_x2pa_per_100_poss,career_ft_per_100_poss,career_fta_per_100_poss,career_orb_per_100_poss,career_drb_per_100_poss,career_trb_per_100_poss,career_ast_per_100_poss,career_stl_per_100_poss,career_blk_per_100_poss,career_tov_per_100_poss,career_pf_per_100_poss,career_pts_per_100_poss,career_o_rtg,career_d_rtg,career_pg_percent,career_sg_percent,career_sf_percent,career_pf_percent,career_c_percent,career_on_court_plus_minus_per_100_poss,career_net_plus_minus_per_100_poss,career_bad_pass_turnover,career_lost_ball_turnover,career_shooting_foul_committed,career_offensive_foul_committed,career_shooting_foul_drawn,career_offensive_foul_drawn,career_points_generated_by_assists,career_and1,career_fga_blocked,career_avg_dist_fga,career_percent_fga_from_x0_3_range,career_percent_fga_from_x3_10_range,career_percent_fga_from_x10_16_range,career_percent_fga_from_x16_3p_range,career_percent_fga_from_x3p_range,career_fg_percent_from_x0_3_range,career_fg_percent_from_x3_10_range,career_fg_percent_from_x10_16_range,career_fg_percent_from_x16_3p_range,career_percent_assisted_x2p_fg,career_percent_assisted_x3p_fg,career_percent_dunks_of_fga,career_num_of_dunks,career_percent_corner_3s_of_3pa,career_corner_3_point_percent,career_num_heaves_attempted,career_num_heaves_made,career_CHMP_count,career_FMVP_count,career_all_star_count,career_all_defense_share_mean,career_all_nba_share_mean,career_all_rookie_share_mean,career_all_defense_1st_count,career_all_defense_2nd_count,career_all_defense_ORV_count,career_all_nba_1T_count,career_all_nba_2T_count,career_all_nba_3T_count,career_all_nba_ORV_count,career_all_rookie_1st_count,career_all_rookie_2nd_count,career_all_rookie_ORV_count,career_mvp_winner_count,career_mvp_share_mean,career_roy_winner_count,career_roy_share_sum,career_smoy_winner_count,career_smoy_share_mean,career_mip_winner_count,career_mip_share_mean,career_dpoy_winner_count,career_dpoy_share_mean,career_clutch_poy_winner_count,career_clutch_poy_share_mean,from,to,experience,career_percent_fga_from_x2p_range
Elvin Hayes,hayesel01,81,235.0,1945-11-17,Houston,1969,1978,1968-10-17T00:00:00Z,True,10,NBA,"SDR, HOU, BAL, CAP, WSB",PF,815,0.0,42.27361963190184,9.582822085889571,21.402453987730063,0.4477440807200596,0.0,0.0,,0.0,0.0,,0.4477440807200596,4.711656441717792,7.002453987730061,0.6728578938146136,1.7288343558282209,4.957055214723926,14.695705521472393,2.0306748466257667,0.6515337423312884,1.2368098159509202,0.2809815950920245,3.2319018404907975,23.87730061349693,34453.0,7810,17443,0.0,0.0,0.0,0.0,3840,5707,1409.0,4040.0,11977.0,1655,531.0,1008.0,229.0,2634.0,19460,2.0,18.615107537805123,0.488611267523873,0.0,0.3282764635880765,6.023427109974423,17.088597612958228,12.774681450091428,7.0885815458740895,1.2128256412820642,2.199462915601023,1.1588482860708793,2.0350506487098365,28.300000000000004,64.1,92.39999999999999,0.1286340521870374,1.058023060293058,0.9514472736007688,1.9692649531587796,16.7,9.400924813836177,20.65554888301705,0.0,0.0,0.0,0.0,4.891022099447514,7.10744054768196,3.829329810233005,10.958317319240932,14.787647129473939,2.1479942349267356,1.456599807830891,2.7370706221474896,0.6042877732404516,3.8278885419168867,23.751747537833293,19.688085515253423,91.92079029546001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,10,0.0324,0.2124,0.09290000000000001,0,2,,2,5,,,1,,1,0,0.04460000000000001,0,0.321,,,,,,,,,1969,1984,10,
Jim Eakins,eakinji01,83,215.0,1946-05-24,BYU,1969,1978,1968-10-18T00:00:00Z,False,10,"ABA,NBA","OAK, WSA, VIR, UTS, VIR, NYA, KCK, MIL, SAS",C,767,0.0,24.801825293350717,3.7809647979139505,7.500651890482399,0.5040848253085347,0.0,0.003911342894393742,0.0,3.526727509778357,6.946544980443286,0.5076951951951952,0.5040848253085347,3.200782268578879,4.059973924380704,0.7883750802825947,2.4954367666232073,4.777053455019557,7.272490221642764,1.7535853976531943,0.2503259452411995,0.5867014341590613,1.7757496740547587,2.9921773142112125,10.76271186440678,19023.0,2900,5753,0.0,3.0,2705.0,5328.0,2455,3114,1914.0,3664.0,5578.0,1345,192.0,450.0,1362.0,2295.0,8255,0.0,16.439473269200445,0.577909951111812,0.0004494559217788993,0.5394101876675603,9.478637704092641,17.450974609796447,13.983993061031383,9.335031277926719,0.7956727760393383,1.7456448248579441,15.755842926983126,15.767570835304632,38.2,19.5,57.5,0.14490684960311204,0.6991305355900767,0.30346626478089506,0.9785648040806861,6.6000000000000005,6.693368884766984,13.531393461627637,0.0,0.0,5.676373753767679,11.340899605842802,5.7526431718061675,6.91465337352191,4.380373290053327,7.901831671690238,12.282204961743568,3.3221771388824477,1.0317180616740087,1.7136100162300023,2.947855321122189,5.415928587989798,19.059598887085556,94.70426617203802,103.61094365870623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0.0,0.0,0.0,0,0,,0,0,,,0,,0,0,0.0,0,0.0,,,,,,,,,1969,1978,10,
Dale Schlueter,schluda01,82,225.0,1945-11-12,Colorado State,1969,1978,1968-10-29T00:00:00Z,False,10,NBA,"SFW, POR, PHI, ATL, BUF, PHO, POR",C,586,10.0,16.423208191126278,2.006825938566553,4.037542662116041,0.4970414201183432,0.0,0.0,,0.0,0.0,,0.4970414201183432,1.3276450511945392,1.9573378839590443,0.6782911944202267,0.3839590443686007,0.8856655290102389,5.177474402730375,1.5699658703071673,0.11433447098976109,0.1552901023890785,0.025597269624573378,2.332764505119454,5.341296928327645,9624.0,1176,2366,0.0,0.0,0.0,0.0,778,1147,225.0,519.0,3034.0,920,67.0,91.0,15.0,1367.0,3130,2.0,13.741219866999169,0.5460471737323358,0.0,0.4997578969243559,3.60902851913985,7.974302272380662,12.66587697423109,12.383167082294264,0.7549430641821945,0.7110721366478574,0.40546550290939315,0.17215295095594346,11.799999999999999,9.0,20.8,0.10386398586866169,-2.0849706744868035,1.103775659824047,-0.9811950146627567,0.7999999999999999,4.078885630498533,8.526209677419354,0.0,0.0,0.0,0.0,3.3035557184750735,4.890432551319648,3.6448313782991204,8.42807917888563,12.101246334310849,4.651649560117302,1.0693181818181816,1.4620967741935482,0.25172287390029324,7.683651026392962,11.426063049853374,3.156524926686217,96.96297653958945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0.0,0.0,0,0,,0,0,,,0,,0,0,0.0,0,0.0,,,,,,,,,1969,1978,10,
Ron Boone,boonero01,74,200.0,1946-09-06,"Iowa Western Community College, Clarinda Campus, Idaho State University",1969,1978,1968-10-31T00:00:00Z,False,10,"ABA,NBA","DLC, TEX, UTS, SSL, KCK",SG,826,82.0,33.01452784503632,7.269975786924939,15.676755447941888,0.46374237392848866,0.14891041162227603,0.5024213075060533,0.2963855421686747,5.535108958837772,11.72639225181598,0.47202147429279373,0.46849177542667386,3.9782082324455206,4.769975786924939,0.834010152284264,1.8038740920096852,2.9079903147699757,4.711864406779661,3.8958837772397095,0.7590799031476998,0.12227602905569007,3.1840193704600486,3.3123486682808716,18.667070217917676,27270.0,6005,12949,123.0,415.0,4572.0,9686.0,3286,3940,1490.0,2402.0,3892.0,3218,627.0,101.0,2630.0,2736.0,15419,0.0,16.203824715804913,0.5261720572057206,0.0315040704070407,0.30946681334800147,5.123123609144244,7.833294557960753,6.845460212687936,17.490872753942064,1.6552560342882923,0.28387618854946395,15.11038870553722,22.090407040704072,37.9,20.8,58.5,0.10296567656765676,1.2374199511454413,-0.8256222354261571,0.43174225919323955,9.3,10.729583415857926,22.407268766092297,0.08208886248101935,0.33134614115006267,6.747745428137584,13.63831121674259,4.8770515613652865,5.677500495147553,2.0257080610021787,3.3961972667855025,5.401452432824982,5.604925067670166,1.9377434475473692,0.30801478840694535,3.838370634449066,3.9610814022578724,26.440846372218918,82.6982240707731,105.82201095926587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4,0.0,0.0,0.0,0,0,,1,2,,,1,,1,0,0.0017000000000000001,0,0.0,,,,,,,,,1969,1981,10,
Don Chaney,chanedo01,77,210.0,1946-03-22,Houston,1969,1978,1968-12-26T00:00:00Z,False,10,"NBA,ABA","BOS, SSL, LAL, BOS",SG,665,0.0,25.990977443609022,3.7037593984962407,8.409022556390978,0.440450643776824,0.0015037593984962407,0.006015037593984963,0.25,0.2857142857142857,0.681203007518797,0.4194260485651214,0.4405400572246066,1.781954887218045,2.300751879699248,0.7745098039215687,0.9834586466165414,1.1639097744360902,4.410526315789474,2.479699248120301,0.6842105263157895,0.3157894736842105,0.2706766917293233,3.0090225563909776,9.190977443609022,17284.0,2463,5592,1.0,4.0,190.0,453.0,1185,1530,654.0,774.0,2933.0,1649,455.0,210.0,180.0,2001.0,6112,0.0,11.831844480444342,0.48577105993982866,0.0007680513769960656,0.26815268456375835,4.704065390406539,5.4292536029253595,7.4518514232816475,11.972124508215689,1.7639136394790953,0.7541765254176526,2.496181439481601,2.1309881971765794,12.200000000000001,23.2,35.199999999999996,0.09822228650775283,-1.1567399825783973,1.105106707317073,-0.060725174216027904,4.5,5.765755662020905,13.455128484320559,0.0,0.01606054006968641,0.9475718641114983,2.2324150696864113,2.215124128919861,2.769610191637631,3.2146885888501737,3.7882621951219515,7.002950783972126,4.4348867595818815,2.2417682926829268,1.0292465156794424,0.8942726480836237,4.872147212543554,13.72041594076655,22.915940766550523,98.3663980836237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0.0795,0.0,0.0,0,5,,0,0,,,0,,0,0,0.0,0,0.0,,,,,,,,,1969,1980,10,
Lucius Allen,allenlu01,74,175.0,1947-09-26,UCLA,1970,1979,1969-10-14T00:00:00Z,False,10,NBA,"SEA, MIL, LAL, KCK",PG,702,0.0,28.716524216524217,5.532763532763533,11.944444444444445,0.46320810971973764,0.0,0.0,,0.0,0.0,,0.46320810971973764,2.3347578347578346,3.072649572649573,0.7598516458043579,0.5427350427350427,1.3219373219373218,3.141025641025641,4.521367521367521,0.8603988603988604,0.17663817663817663,0.35185185185185186,2.5626780626780628,13.4002849002849,20159.0,3884,8385,0.0,0.0,0.0,0.0,1639,2157,381.0,928.0,2205.0,3174,604.0,124.0,247.0,1799.0,9407,0.0,15.47595614861848,0.5041834416389703,0.0,0.2586238900739124,2.272630966239814,5.266926658905704,4.894315194206062,21.48499429535195,1.8235468245425188,0.37177532013969733,2.2722853316136713,2.609856639714272,22.7,19.4,42.1,0.09992425219504937,0.23414674225618273,-0.17051187248377292,0.04401446060307288,6.3,8.950316325692219,19.64458138197355,0.0,0.0,0.0,0.0,3.8601511790321252,4.957489113466437,1.4198340317147318,3.463224057185113,4.864357899926054,7.077676444006244,2.227031468244187,0.48412620162681785,0.9057924574808972,4.035403828773314,21.73805767808726,19.7104592884726,100.22652206063594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.0,0.0,0.0,0,0,,0,0,,,0,,1,0,0.00030000000000000003,0,0.0,,,,,,,,,1970,1979,10,
Norm Van Lier,vanlino01,73,173.0,1947-04-01,Saint Francis University,1970,1979,1969-10-15T00:00:00Z,False,10,NBA,"CIN, CHI, MIL",PG,746,0.0,35.08176943699732,4.441018766756033,10.727882037533512,0.4139697613394977,0.0,0.0,,0.0,0.0,,0.4139697613394977,2.8739946380697052,3.6849865951742626,0.7799199708985085,0.7238605898123325,1.7010723860589811,4.8203753351206435,6.993297587131368,1.0281501340482573,0.09517426273458444,0.33378016085790885,3.567024128686327,11.756032171581769,26171.0,3313,8003,0.0,0.0,0.0,0.0,2144,2749,540.0,1269.0,3596.0,5217,767.0,71.0,249.0,2661.0,8770,16.0,14.027064307821634,0.47686378052042333,0.0,0.3569343166099882,2.7661938652766644,6.7699779470729755,6.095498834587902,26.965190478010012,2.075126874607972,0.19668704891740177,3.1762752665163725,1.4164380421076768,13.8,34.0,47.9,0.08780428718810897,-1.0576799727055612,0.7550255885363357,-0.3203275332650972,6.2,5.5487956328897985,13.84375298532924,0.0,0.0,0.0,0.0,3.9172091436369842,5.04993517570795,1.7462231320368475,4.105827362674854,5.830917775503241,8.957809621289663,2.4832139201637666,0.22221084953940634,0.7887273967929035,4.778976458546571,15.03926987376322,21.23712043671102,97.77345615830774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,0.24409999999999998,0.0201,0.0,3,8,,0,1,,,0,,1,0,0.002,0,0.0,,,,,,,,,1970,1979,10,
Bingo Smith,smithbi02,77,195.0,1946-02-26,Tulsa,1970,1979,1969-10-16T00:00:00Z,False,10,NBA,"SDR, CLE",SF/SG,787,32.0,25.773824650571793,5.579415501905972,12.390088945362134,0.4503127884319557,0.0,0.0,,0.0,0.0,,0.4503127884319557,1.5336721728081322,1.9339263024142312,0.7930354796320631,0.7102922490470139,1.7204574332909783,4.283354510800509,2.0762388818297333,0.46886912325285895,0.1905972045743329,0.19822109275730623,2.3506988564167726,12.692503176620077,20284.0,4391,9751,0.0,0.0,0.0,0.0,1207,1522,559.0,1354.0,3371.0,1634,369.0,150.0,156.0,1850.0,9989,0.0,14.34179155985013,0.47966416880299745,0.0,0.15642560638927233,3.339315984242569,8.66413393816402,7.578322816012621,12.317087359495169,1.258694721825963,0.4715470932314671,1.322091303490436,3.690721751133899,15.099999999999998,16.299999999999997,31.200000000000003,0.07398269572076513,-0.060060222359481136,-0.6769456454601606,-0.708315318097591,4.2,10.375185299567637,22.787662137121682,0.0,0.0,0.0,0.0,2.63007257566399,3.2123996294008648,2.039785361334157,4.914746757257567,6.9417927733168625,3.4433832612723902,1.3624845583693639,0.5430589870290303,0.5604848672019765,4.549243360098826,23.34379246448425,25.084002470660902,101.13403335392218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0.0,0.0,0,0,,0,0,,,0,,0,0,0.0,0,0.0,,,,,,,,,1970,1980,10,
Mack Calvin,calvima01,72,165.0,1947-07-27,"Long Beach City College, USC",1970,1980,1969-10-17T00:00:00Z,False,10,"ABA,NBA","LAS, FLO, CAR, DNA, VIR, LAL, SAS, DEN, UTA",PG,734,0.0,29.243869209809265,5.407356948228883,12.080381471389646,0.44761475132513817,0.08583106267029973,0.34877384196185285,0.24609375,4.821525885558583,10.536784741144414,0.45758986294284976,0.45116724935152813,5.611716621253406,6.493188010899183,0.8642467477968947,0.8542234332425068,1.7493188010899183,2.603542234332425,4.889645776566757,0.6539509536784741,0.0326975476839237,2.717983651226158,2.587193460490463,16.51226158038147,21465.0,3969,8867,63.0,256.0,3539.0,7734.0,4119,4766,627.0,1284.0,1911.0,3589,480.0,24.0,1995.0,1899.0,12120,0.0,17.41795481015607,0.5528696016771489,0.028237316561844864,0.542640484509667,2.87060730351945,6.20699920613919,4.451083158630328,23.311190309806662,1.771488590493451,0.0960042339243186,15.241043559282552,21.74830188679245,44.60000000000001,15.999999999999998,60.39999999999999,0.1348583740973678,1.0657552214710928,-0.8794773484007669,0.18812430632630417,5.499999999999999,7.992200585208354,17.76038744828978,0.1184037937645041,0.4554030874785592,6.283109676117445,13.464998486530119,8.144707900312785,9.270366259711432,0.9791443850267381,2.895812733326607,3.874624154979316,7.767036625971143,2.1697205125618004,0.08545050953486025,3.994642316617899,3.9207042679850668,24.23620219957623,93.2539602461911,106.15911613358894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,0.0,0.0,0.0,0,0,,3,4,,,1,,1,0,0.025500000000000002,0,0.0,,,,,,,,,1970,1981,10,
Kareem Abdul-Jabbar,abdulka01,86,225.0,1947-04-16,UCLA,1970,1979,1969-10-18T00:00:00Z,True,10,NBA,"MIL, LAL",C,773,164.0,41.10090556274256,11.829236739974126,21.474773609314358,0.5508433734939759,0.0,0.0,,0.0,0.0,,0.5508433734939759,4.984476067270375,7.060802069857697,0.7059362403810919,1.8266494178525226,6.438551099611901,14.825355756791721,4.45019404915912,0.7451487710219923,2.0633893919793014,0.6338939197930142,3.1034928848641656,28.642949547218628,31771.0,9144,16600,0.0,0.0,0.0,0.0,3853,5458,1412.0,4977.0,11460.0,3440,576.0,1595.0,490.0,2399.0,22141,18.0,26.949885115356775,0.5828861855150923,0.0,0.32942840955588426,6.035412240971582,19.536117680067335,16.11485631550785,16.451411664725693,1.223836937189928,3.2097078039199967,2.4684964275597245,4.240127789493563,115.9,60.2,176.0,0.2659205879575714,5.632210689045936,2.6409397084805653,8.260644876325088,47.2,12.587748454063604,23.030101590106003,0.0,0.0,0.0,0.0,5.202926236749116,7.141569125441697,3.548619699646643,12.481509496466431,16.04678113957597,5.2246742491166085,1.443711351590106,3.985236307420495,1.2224492049469964,3.5385159010600704,30.353909010600706,34.176236749116605,92.33513692579506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,9,0.2156,0.47409999999999997,0.1,3,8,,6,9,,,1,,1,5,0.43220000000000003,1,1.0,,,,,,,,,1970,1989,10,
Bob Dandridge,dandrbo01,78,195.0,1947-11-15,Norfolk State,1970,1979,1969-10-18T00:00:00Z,True,10,NBA,"MIL, WSB",SF,760,0.0,35.955263157894734,7.886842105263158,16.178947368421053,0.48747560182173066,0.0,0.0,,0.0,0.0,,0.48747560182173066,3.2592105263157896,4.176315789473684,0.7804032766225583,1.081578947368421,2.732894736842105,7.064473684210526,3.414473684210526,0.8039473684210526,0.3368421052631579,0.6092105263157894,3.6171052631578946,19.032894736842106,27326.0,5994,12296,0.0,0.0,0.0,0.0,2477,3174,822.0,2077.0,5369.0,2595,611.0,256.0,463.0,2749.0,14465,0.0,16.970156627387837,0.5285229817755983,0.0,0.26012164239186125,3.933904467572604,9.449820479025586,8.689047061406718,13.200095147478594,1.4620970282474008,0.589474162614189,2.8034070116372685,4.544214301397936,47.099999999999994,30.8,78.0,0.13701262533850544,1.5442386068914413,0.006125725577374318,1.5503643324688157,14.700000000000001,10.397912807212549,21.375670001235026,0.0,0.0,0.0,0.0,4.499129307150796,5.593275287143387,2.3157280474249724,5.823113498826726,8.154409040385328,4.415684821538841,1.7195936766703717,0.7009262689885142,1.2856922316907498,4.497338520439669,25.244683216005928,35.85445226627146,99.78331480795356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,4,0.0,0.0,0.0857,1,1,,0,1,,,1,,1,0,0.0032,0,0.0,,,,,,,,,1970,1982,10,
Spencer Haywood,haywosp01,80,225.0,1949-04-22,"Trinidad State Junior College, Detroit Mercy",1970,1979,1969-10-19T00:00:00Z,True,10,"ABA,NBA","DNR, SEA, NYK, NOJ",PF,654,0.0,38.230886850152906,9.125382262996942,19.438837920489295,0.4694407299614568,0.0,0.016819571865443424,0.0,1.507645259938838,3.03822629969419,0.49622546552591845,0.4694407299614568,4.76605504587156,5.990825688073395,0.7955589586523737,2.558103975535168,5.709480122324159,11.81039755351682,2.070336391437309,0.40214067278287463,0.7293577981651376,0.9067278287461774,2.8256880733944953,23.016819571865444,25003.0,5968,12713,0.0,11.0,986.0,1987.0,3117,3918,1673.0,3734.0,7724.0,1354,263.0,477.0,593.0,1848.0,15053,0.0,20.156065272167343,0.5205994880614327,0.0009138103427588688,0.30797228332600085,5.702006688963211,13.45685119552738,14.879458464984204,8.218769747630285,0.6917822838847386,1.2409424449658064,3.6742270927488705,7.757841059072912,45.6,25.8,71.49999999999999,0.13700643922729272,1.3355772764018519,-0.9543102814727713,0.37751892408319243,8.200000000000001,10.221393400455648,22.077952524435947,0.0,0.0,0.0,0.0,4.7996619387080175,6.075578746233556,3.757058866759756,8.680318953479826,12.386609833174102,2.5264349232012933,0.8574704196369517,1.57309473065334,1.1133460718747703,3.695994708605864,25.286036598809435,30.713456309252592,99.62115087822444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,0.0,0.1842,0.0,0,0,,3,5,,,1,,1,1,0.1078,1,0.0,,,,,,,,,1970,1983,10,
Jo Jo White,whitejo01,75,190.0,1946-11-16,Kansas,1970,1979,1969-11-14T00:00:00Z,True,10,NBA,"BOS, GSW",PG,746,164.0,37.06836461126005,7.770777479892762,17.554959785522787,0.4426542455711668,0.0,0.0,,0.0,0.0,,0.4426542455711668,2.616621983914209,3.135388739946381,0.8345446772124839,0.5723860589812333,1.757372654155496,4.21313672922252,5.119302949061662,0.7868632707774799,0.13136729222520108,0.4410187667560322,2.4785522788203753,18.158176943699733,27653.0,5797,13096,0.0,0.0,0.0,0.0,1952,2339,427.0,1311.0,3143.0,3819,587.0,98.0,329.0,1849.0,13546,0.0,14.41350667197049,0.4796364589737099,0.0,0.17881318482623945,1.8350582037556293,5.4993244965587555,5.111644306223557,19.432658301088487,1.3111259061991418,0.2138669385674229,2.312009546884606,2.9040646584457384,20.400000000000002,32.0,52.20000000000001,0.09077911980616932,-0.19395078404886354,-0.12836083866799788,-0.3360427556234216,7.2,8.673735831326715,19.649110236682915,0.0,0.0,0.0,0.0,3.062312797321901,3.587284900452224,1.1164914547483409,3.467199154284372,4.564115816056851,6.302795559992952,1.5613848593410466,0.2439889587126329,0.8851118811299701,2.766987725377342,20.48641569272332,22.063017560345333,100.01756034533388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,7,0.0,0.0,0.0571,0,0,,0,2,,,1,,1,0,0.0007,0,0.0,,,,,,,,,1970,1981,10,
Steve Mix,mixst01,79,215.0,1947-12-30,Toledo,1970,1980,1969-12-31T00:00:00Z,False,10,"NBA,ABA","DET, DNR, PHI",SF,582,226.0,26.556701030927837,4.427835051546392,8.884879725085911,0.49835621736608005,0.006872852233676976,0.01718213058419244,0.4,0.6168384879725086,1.190721649484536,0.5180375180375181,0.49874298975053183,2.6288659793814433,3.2938144329896906,0.7981220657276995,1.9261168384879725,3.7130584192439864,6.070446735395189,1.9175257731958764,1.288659793814433,0.23195876288659795,0.6237113402061856,2.4553264604811,11.491408934707904,15456.0,2577,5171,4.0,10.0,359.0,693.0,1530,1917,1121.0,2161.0,3533.0,1116,750.0,135.0,363.0,1429.0,6688,0.0,16.032155797101453,0.5562057453416149,0.0013976449275362318,0.37570509834368526,7.789549449788914,14.814831476226729,11.151708074534161,10.204600155279502,2.336786336702684,0.4748979168108519,4.558210403726708,6.091951345755693,26.599999999999998,19.2,46.1,0.14272651397515526,1.1387940048797491,0.7157894736842105,1.8475357267340538,13.999999999999998,7.5490484489369125,14.99140467061694,0.01075636110142907,0.032269083304287204,1.1616869989543397,2.2480794701986753,4.501226908330429,5.58812826768909,3.5277936563262453,6.767933077727431,10.285298013245033,3.3318577901707913,2.336786336702684,0.4483095155106308,1.1456465667479958,4.122467758800975,19.598828860230046,36.08030672708261,97.5822934820495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0.0,0.0,0.0,0,0,,0,0,,,0,,0,0,0.00030000000000000003,0,0.0,,,,,,,,,1970,1983,10,
Dave Cowens,cowenda01,81,230.0,1948-10-25,Florida State,1971,1980,1970-10-13T00:00:00Z,True,10,NBA,BOS,C,726,55.0,39.32644628099174,7.7245179063360885,16.794765840220386,0.4599360288690232,0.0013774104683195593,0.01652892561983471,0.08333333333333333,0.5798898071625345,1.2672176308539944,0.45760869565217394,0.45997703600426476,2.7203856749311295,3.4807162534435263,0.7815591610605461,2.0674931129476586,6.7782369146005506,14.008264462809917,3.8953168044077136,0.7837465564738292,0.6515151515151515,0.6873278236914601,3.8333333333333335,18.170798898071624,28551.0,5608,12193,1.0,12.0,421.0,920.0,1975,2527,1501.0,4921.0,10170.0,2828,569.0,473.0,499.0,2783.0,13192,6.0,17.18406360547792,0.496553710903296,0.0009830478792336522,0.20874981611852472,6.017095191364082,19.297605495583902,17.218510735175652,13.798987776260025,1.1508771142716137,0.9675368007850834,3.521610451472803,5.364824349409829,29.599999999999998,54.2,83.7,0.14082326363349795,1.1681085665818494,1.233815733672604,2.409446564885496,21.200000000000003,8.72118320610687,18.842726887192537,0.0,0.034335241730279895,1.041502332485157,2.2775710347752334,3.1621342239185752,3.921204410517387,3.553440415606446,11.709377650551316,15.305984944868534,4.8159669211195935,1.3598335453774384,1.1191316793893131,1.2052003816793895,4.312187234944869,20.6217663273961,44.05253392705683,95.38528413910093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,8,0.07150000000000001,0.1056,0.1,1,3,,0,3,,,1,,1,1,0.1369,1,0.367,,,,,,,,,1971,1983,10,
Calvin Murphy,murphca01,69,165.0,1948-05-09,Niagara University,1971,1980,1970-10-13T00:00:00Z,True,10,NBA,"SDR, HOU",PG,798,82.0,32.53884711779449,7.650375939849624,15.731829573934837,0.486299187509957,0.0012531328320802004,0.03132832080200501,0.04,0.7807017543859649,1.556390977443609,0.501610305958132,0.486339015453242,3.7606516290726817,4.2468671679198,0.8855119504278548,0.5162907268170426,1.0238095238095237,2.357142857142857,4.835839598997493,1.1929824561403508,0.05012531328320802,0.6541353383458647,3.4285714285714284,19.06265664160401,25966.0,6105,12554,1.0,25.0,623.0,1242.0,3001,3389,412.0,817.0,1881.0,3859,952.0,40.0,522.0,2736.0,15212,0.0,18.382115073557728,0.5424211661403374,0.0020611568974813217,0.2725729800508357,1.8649085442245048,3.6895598429800383,3.69745436339829,22.13722175152122,2.0574691704035875,0.1050321556836215,3.2443657090040827,8.124347223291998,61.5,14.199999999999998,75.80000000000001,0.1403029731186937,1.7898736745979404,-0.8275379229871646,0.9623357516107758,14.700000000000001,11.05842930343463,22.36114859722997,0.0,0.054304702957739336,1.4933793313378316,2.9867586626756633,4.861980619958399,5.440865506569935,0.9682207904215921,1.9144792247983362,2.8974126122469683,6.750144589315609,2.2346050428694637,0.0988635787123941,1.2383592917660187,4.6282380396732785,27.0067830145604,47.92831413931307,105.61452995789153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0.0,0.0,0.0588,0,0,,0,0,,,1,,1,0,0.0,0,0.041,,,,,,,,,1971,1983,10,
